"";"sg_empresa_icao";"nm_empresa";"sg_icao_origem";"sg_icao_destino";"sg_equipamento_icao";"nr_assentos_ofertados";"dt_partida_prevista_bsb";"hr_partida_prevista_bsb";"dt_chegada_prevista_bsb";"hr_chegada_prevista_bsb";"nr_voo";"semana";"h";"turno";"rota";"semana_chegada";"h_chegada";"turno_chegada";"embarques_preditos";"excedente";"saldo";"id_linha";"data_atualizacao"
"101";"ACA";"AIR CANADA";"CYYZ";"SBGR";"B77W";400;2023-02-13;"23:35:00";2023-02-14;"09:30:00";"0090";"segunda-feira";23;"noite";"CYYZ-SBGR";"terça-feira";9;"manha";288;112;288;101;2023-02-08 04:18:46
"102";"ACA";"AIR CANADA";"SAEZ";"SBGR";"B789";298;2023-02-08;"16:35:00";2023-02-08;"19:15:00";"0097";"quarta-feira";16;"tarde";"SAEZ-SBGR";"quarta-feira";19;"noite";243;55;0;102;2023-02-08 04:18:46
"103";"ACA";"AIR CANADA";"SAEZ";"SBGR";"B789";298;2023-02-10;"16:35:00";2023-02-10;"19:15:00";"0097";"sexta-feira";16;"tarde";"SAEZ-SBGR";"sexta-feira";19;"noite";246;52;0;103;2023-02-08 04:18:46
"104";"ACA";"AIR CANADA";"SAEZ";"SBGR";"B789";298;2023-02-11;"16:35:00";2023-02-11;"19:15:00";"0097";"sábado";16;"tarde";"SAEZ-SBGR";"sábado";19;"noite";244;54;0;104;2023-02-08 04:18:46
"105";"ACA";"AIR CANADA";"SAEZ";"SBGR";"B789";298;2023-02-12;"16:35:00";2023-02-12;"19:15:00";"0097";"domingo";16;"tarde";"SAEZ-SBGR";"domingo";19;"noite";247;51;0;105;2023-02-08 04:18:46
"106";"ACA";"AIR CANADA";"SAEZ";"SBGR";"B789";298;2023-02-13;"16:35:00";2023-02-13;"19:15:00";"0097";"segunda-feira";16;"tarde";"SAEZ-SBGR";"segunda-feira";19;"noite";246;52;118;106;2023-02-08 04:18:46
"107";"ACA";"AIR CANADA";"SBGR";"CYUL";"B789";298;2023-02-08;"21:45:00";2023-02-09;"08:10:00";"0097";"quarta-feira";21;"noite";"SBGR-CYUL";"quinta-feira";8;"manha";229;69;229;107;2023-02-08 04:18:46
"108";"ACA";"AIR CANADA";"SBGR";"CYUL";"B789";298;2023-02-10;"21:45:00";2023-02-11;"08:10:00";"0097";"sexta-feira";21;"noite";"SBGR-CYUL";"sábado";8;"manha";232;66;232;108;2023-02-08 04:18:46
"109";"ACA";"AIR CANADA";"SBGR";"CYUL";"B789";298;2023-02-11;"21:45:00";2023-02-12;"08:10:00";"0097";"sábado";21;"noite";"SBGR-CYUL";"domingo";8;"manha";231;67;231;109;2023-02-08 04:18:46
"110";"ACA";"AIR CANADA";"SBGR";"CYUL";"B789";298;2023-02-12;"21:45:00";2023-02-13;"08:10:00";"0097";"domingo";21;"noite";"SBGR-CYUL";"segunda-feira";8;"manha";233;65;233;110;2023-02-08 04:18:46
"111";"ACA";"AIR CANADA";"SBGR";"CYUL";"B789";298;2023-02-13;"21:45:00";2023-02-14;"08:10:00";"0097";"segunda-feira";21;"noite";"SBGR-CYUL";"terça-feira";8;"manha";232;66;232;111;2023-02-08 04:18:46
"112";"ACA";"AIR CANADA";"SBGR";"CYYZ";"B77W";400;2023-02-08;"21:20:00";2023-02-09;"07:45:00";"0091";"quarta-feira";21;"noite";"SBGR-CYYZ";"quinta-feira";7;"manha";282;118;282;112;2023-02-08 04:18:46
"113";"ACA";"AIR CANADA";"SBGR";"CYYZ";"B77W";400;2023-02-09;"21:20:00";2023-02-10;"07:45:00";"0091";"quinta-feira";21;"noite";"SBGR-CYYZ";"sexta-feira";7;"manha";284;116;284;113;2023-02-08 04:18:46
"114";"ACA";"AIR CANADA";"SBGR";"CYYZ";"B77W";400;2023-02-10;"21:20:00";2023-02-11;"07:45:00";"0091";"sexta-feira";21;"noite";"SBGR-CYYZ";"sábado";7;"manha";285;115;285;114;2023-02-08 04:18:46
"115";"ACA";"AIR CANADA";"SBGR";"CYYZ";"B77W";400;2023-02-11;"21:20:00";2023-02-12;"07:45:00";"0091";"sábado";21;"noite";"SBGR-CYYZ";"domingo";7;"manha";284;116;284;115;2023-02-08 04:18:46
"116";"ACA";"AIR CANADA";"SBGR";"CYYZ";"B77W";400;2023-02-12;"21:20:00";2023-02-13;"07:45:00";"0091";"domingo";21;"noite";"SBGR-CYYZ";"segunda-feira";7;"manha";287;113;287;116;2023-02-08 04:18:46
"117";"ACA";"AIR CANADA";"SBGR";"CYYZ";"B77W";400;2023-02-13;"21:20:00";2023-02-14;"07:45:00";"0091";"segunda-feira";21;"noite";"SBGR-CYYZ";"terça-feira";7;"manha";285;115;285;117;2023-02-08 04:18:46
"118";"ACA";"AIR CANADA";"SBGR";"SAEZ";"B789";298;2023-02-08;"11:35:00";2023-02-08;"14:25:00";"0096";"quarta-feira";11;"manha";"SBGR-SAEZ";"quarta-feira";14;"tarde";179;119;0;118;2023-02-08 04:18:46
"119";"ACA";"AIR CANADA";"SBGR";"SAEZ";"B789";298;2023-02-10;"11:35:00";2023-02-10;"14:25:00";"0096";"sexta-feira";11;"manha";"SBGR-SAEZ";"sexta-feira";14;"tarde";181;117;0;119;2023-02-08 04:18:46
"120";"ACA";"AIR CANADA";"SBGR";"SAEZ";"B789";298;2023-02-11;"11:35:00";2023-02-11;"14:25:00";"0096";"sábado";11;"manha";"SBGR-SAEZ";"sábado";14;"tarde";180;118;0;120;2023-02-08 04:18:46
"121";"ACA";"AIR CANADA";"SBGR";"SAEZ";"B789";298;2023-02-12;"11:35:00";2023-02-12;"14:25:00";"0096";"domingo";11;"manha";"SBGR-SAEZ";"domingo";14;"tarde";183;115;0;121;2023-02-08 04:18:46
"122";"ACA";"AIR CANADA";"SBGR";"SAEZ";"B789";298;2023-02-13;"11:35:00";2023-02-13;"14:25:00";"0096";"segunda-feira";11;"manha";"SBGR-SAEZ";"segunda-feira";14;"tarde";181;117;0;122;2023-02-08 04:18:46
"123";"ACN";"AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"SBAC";"SBFZ";"C208";9;2023-02-09;"07:40:00";2023-02-09;"08:20:00";"5140";"quinta-feira";7;"manha";"SBAC-SBFZ";"quinta-feira";8;"manha";5;4;5;123;2023-02-08 04:18:46
"124";"ACN";"AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"SBAC";"SBFZ";"C208";9;2023-02-11;"07:40:00";2023-02-11;"08:20:00";"5140";"sábado";7;"manha";"SBAC-SBFZ";"sábado";8;"manha";5;4;5;124;2023-02-08 04:18:46
"125";"ACN";"AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"SBBE";"SBMD";"C208";9;2023-02-08;"06:45:00";2023-02-08;"08:30:00";"5580";"quarta-feira";6;"manha";"SBBE-SBMD";"quarta-feira";8;"manha";3;6;3;125;2023-02-08 04:18:46
"126";"ACN";"AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"SBBE";"SBMD";"C208";9;2023-02-09;"08:00:00";2023-02-09;"09:45:00";"5320";"quinta-feira";8;"manha";"SBBE-SBMD";"quinta-feira";9;"manha";4;5;4;126;2023-02-08 04:18:46
"127";"ACN";"AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"SBBE";"SBMD";"C208";9;2023-02-10;"06:45:00";2023-02-10;"08:30:00";"5580";"sexta-feira";6;"manha";"SBBE-SBMD";"sexta-feira";8;"manha";5;4;5;127;2023-02-08 04:18:46
"128";"ACN";"AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"SBBE";"SBMD";"C208";9;2023-02-13;"06:45:00";2023-02-13;"08:30:00";"5580";"segunda-feira";6;"manha";"SBBE-SBMD";"segunda-feira";8;"manha";6;3;6;128;2023-02-08 04:18:46
"129";"ACN";"AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"SBBE";"SBSN";"C208";9;2023-02-08;"02:40:00";2023-02-08;"05:15:00";"5467";"quarta-feira";2;"madrugada";"SBBE-SBSN";"quarta-feira";5;"madrugada";7;2;0;129;2023-02-08 04:18:46
"130";"ACN";"AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"SBBE";"SBSN";"C208";9;2023-02-10;"02:40:00";2023-02-10;"05:15:00";"5467";"sexta-feira";2;"madrugada";"SBBE-SBSN";"sexta-feira";5;"madrugada";9;0;0;130;2023-02-08 04:18:46
"131";"ACN";"AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"SBBE";"SBSN";"C208";9;2023-02-12;"17:00:00";2023-02-12;"19:35:00";"5467";"domingo";17;"tarde";"SBBE-SBSN";"domingo";19;"noite";9;0;0;131;2023-02-08 04:18:46
"132";"ACN";"AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"SBBE";"SBTU";"C208";9;2023-02-08;"08:35:00";2023-02-08;"09:55:00";"5329";"quarta-feira";8;"manha";"SBBE-SBTU";"quarta-feira";9;"manha";5;4;5;132;2023-02-08 04:18:46
"133";"ACN";"AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"SBBE";"SBTU";"C208";9;2023-02-10;"08:35:00";2023-02-10;"09:55:00";"5329";"sexta-feira";8;"manha";"SBBE-SBTU";"sexta-feira";9;"manha";8;1;8;133;2023-02-08 04:18:46
"134";"ACN";"AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"SBBE";"SBTU";"C208";9;2023-02-12;"08:00:00";2023-02-12;"09:20:00";"5329";"domingo";8;"manha";"SBBE-SBTU";"domingo";9;"manha";9;0;9;134;2023-02-08 04:18:46
"135";"ACN";"AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"SBBE";"SNEB";"C208";9;2023-02-08;"13:00:00";2023-02-08;"14:10:00";"5337";"quarta-feira";13;"tarde";"SBBE-SNEB";"quarta-feira";14;"tarde";5;4;5;135;2023-02-08 04:18:46
"136";"ACN";"AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"SBBE";"SNEB";"C208";9;2023-02-09;"13:00:00";2023-02-09;"14:10:00";"5337";"quinta-feira";13;"tarde";"SBBE-SNEB";"quinta-feira";14;"tarde";6;3;6;136;2023-02-08 04:18:46
"137";"ACN";"AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"SBBE";"SNEB";"C208";9;2023-02-10;"12:30:00";2023-02-10;"13:40:00";"5337";"sexta-feira";12;"tarde";"SBBE-SNEB";"sexta-feira";13;"tarde";8;1;8;137;2023-02-08 04:18:46
"138";"ACN";"AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"SBBE";"SNEB";"C208";9;2023-02-12;"13:00:00";2023-02-12;"14:10:00";"5337";"domingo";13;"tarde";"SBBE-SNEB";"domingo";14;"tarde";9;0;9;138;2023-02-08 04:18:46
"139";"ACN";"AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"SBBE";"SNEB";"C208";9;2023-02-13;"13:35:00";2023-02-13;"14:45:00";"5337";"segunda-feira";13;"tarde";"SBBE-SNEB";"segunda-feira";14;"tarde";8;1;8;139;2023-02-08 04:18:46
"140";"ACN";"AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"SBBE";"SNSM";"C208";9;2023-02-10;"15:55:00";2023-02-10;"16:50:00";"5325";"sexta-feira";15;"tarde";"SBBE-SNSM";"sexta-feira";16;"tarde";5;4;5;140;2023-02-08 04:18:46
"141";"ACN";"AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"SBBE";"SNSM";"C208";9;2023-02-11;"07:00:00";2023-02-11;"07:55:00";"5325";"sábado";7;"manha";"SBBE-SNSM";"sábado";7;"manha";3;6;3;141;2023-02-08 04:18:46
"142";"ACN";"AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"SBBE";"SNSM";"C208";9;2023-02-12;"15:55:00";2023-02-12;"16:50:00";"5325";"domingo";15;"tarde";"SBBE-SNSM";"domingo";16;"tarde";6;3;6;142;2023-02-08 04:18:46
"143";"ACN";"AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"SBBE";"SNSM";"C208";9;2023-02-13;"07:00:00";2023-02-13;"07:55:00";"5325";"segunda-feira";7;"manha";"SBBE-SNSM";"segunda-feira";7;"manha";4;5;4;143;2023-02-08 04:18:46
"144";"ACN";"AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"SBBE";"SNVS";"C208";9;2023-02-08;"12:30:00";2023-02-08;"13:30:00";"5581";"quarta-feira";12;"tarde";"SBBE-SNVS";"quarta-feira";13;"tarde";4;5;4;144;2023-02-08 04:18:46
"145";"ACN";"AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"SBBE";"SNVS";"C208";9;2023-02-09;"09:00:00";2023-02-09;"10:00:00";"5323";"quinta-feira";9;"manha";"SBBE-SNVS";"quinta-feira";10;"manha";5;4;5;145;2023-02-08 04:18:46
"146";"ACN";"AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"SBBE";"SNVS";"C208";9;2023-02-10;"12:30:00";2023-02-10;"13:30:00";"5581";"sexta-feira";12;"tarde";"SBBE-SNVS";"sexta-feira";13;"tarde";7;2;7;146;2023-02-08 04:18:46
"147";"ACN";"AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"SBBE";"SNVS";"C208";9;2023-02-11;"10:15:00";2023-02-11;"11:15:00";"5860";"sábado";10;"manha";"SBBE-SNVS";"sábado";11;"manha";5;4;5;147;2023-02-08 04:18:46
"148";"ACN";"AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"SBBE";"SNVS";"C208";9;2023-02-12;"12:30:00";2023-02-12;"13:30:00";"5323";"domingo";12;"tarde";"SBBE-SNVS";"domingo";13;"tarde";8;1;8;148;2023-02-08 04:18:46
"149";"ACN";"AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"SBBE";"SNVS";"C208";9;2023-02-13;"10:00:00";2023-02-13;"11:00:00";"5862";"segunda-feira";10;"manha";"SBBE-SNVS";"segunda-feira";11;"manha";6;3;6;149;2023-02-08 04:18:46
"150";"ACN";"AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"SBBE";"SNVS";"C208";9;2023-02-13;"12:30:00";2023-02-13;"13:30:00";"5581";"segunda-feira";12;"tarde";"SBBE-SNVS";"segunda-feira";13;"tarde";7;2;7;150;2023-02-08 04:18:46
"151";"ACN";"AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"SBBG";"SBPA";"C208";9;2023-02-08;"18:30:00";2023-02-08;"19:55:00";"5438";"quarta-feira";18;"noite";"SBBG-SBPA";"quarta-feira";19;"noite";1;8;1;151;2023-02-08 04:18:46
"152";"ACN";"AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"SBBG";"SBPA";"C208";9;2023-02-09;"18:30:00";2023-02-09;"19:55:00";"5438";"quinta-feira";18;"noite";"SBBG-SBPA";"quinta-feira";19;"noite";3;6;3;152;2023-02-08 04:18:46
"153";"ACN";"AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"SBBG";"SBPA";"C208";9;2023-02-10;"18:30:00";2023-02-10;"19:55:00";"5438";"sexta-feira";18;"noite";"SBBG-SBPA";"sexta-feira";19;"noite";4;5;4;153;2023-02-08 04:18:46
"154";"ACN";"AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"SBBG";"SBPA";"C208";9;2023-02-12;"18:30:00";2023-02-12;"19:55:00";"5438";"domingo";18;"noite";"SBBG-SBPA";"domingo";19;"noite";5;4;5;154;2023-02-08 04:18:46
"155";"ACN";"AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"SBBG";"SBPA";"C208";9;2023-02-13;"18:30:00";2023-02-13;"19:55:00";"5438";"segunda-feira";18;"noite";"SBBG-SBPA";"segunda-feira";19;"noite";4;5;4;155;2023-02-08 04:18:46
"156";"ACN";"AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"SBBW";"SBCY";"C208";9;2023-02-08;"15:15:00";2023-02-08;"17:00:00";"5341";"quarta-feira";15;"tarde";"SBBW-SBCY";"quarta-feira";17;"tarde";5;4;5;156;2023-02-08 04:18:46
"157";"ACN";"AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"SBBW";"SBCY";"C208";9;2023-02-09;"11:45:00";2023-02-09;"13:30:00";"5341";"quinta-feira";11;"manha";"SBBW-SBCY";"quinta-feira";13;"tarde";6;3;6;157;2023-02-08 04:18:46
"158";"ACN";"AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"SBBW";"SBCY";"C208";9;2023-02-10;"15:15:00";2023-02-10;"17:00:00";"5341";"sexta-feira";15;"tarde";"SBBW-SBCY";"sexta-feira";17;"tarde";8;1;8;158;2023-02-08 04:18:46
"159";"ACN";"AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"SBBW";"SBCY";"C208";9;2023-02-13;"15:15:00";2023-02-13;"17:00:00";"5341";"segunda-feira";15;"tarde";"SBBW-SBCY";"segunda-feira";17;"tarde";8;1;8;159;2023-02-08 04:18:46
"160";"ACN";"AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"SBCF";"SBVG";"C208";9;2023-02-08;"08:10:00";2023-02-08;"09:40:00";"5252";"quarta-feira";8;"manha";"SBCF-SBVG";"quarta-feira";9;"manha";6;3;6;160;2023-02-08 04:18:46
"161";"ACN";"AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"SBCF";"SBVG";"C208";9;2023-02-10;"08:10:00";2023-02-10;"09:40:00";"5252";"sexta-feira";8;"manha";"SBCF-SBVG";"sexta-feira";9;"manha";8;1;8;161;2023-02-08 04:18:46
"162";"ACN";"AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"SBCF";"SBVG";"C208";9;2023-02-13;"08:10:00";2023-02-13;"09:40:00";"5252";"segunda-feira";8;"manha";"SBCF-SBVG";"segunda-feira";9;"manha";8;1;8;162;2023-02-08 04:18:46
"163";"ACN";"AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"SBCF";"SBZM";"C208";9;2023-02-08;"17:10:00";2023-02-08;"18:20:00";"5260";"quarta-feira";17;"tarde";"SBCF-SBZM";"quarta-feira";18;"noite";8;1;8;163;2023-02-08 04:18:46
"164";"ACN";"AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"SBCF";"SBZM";"C208";9;2023-02-10;"17:10:00";2023-02-10;"18:20:00";"5260";"sexta-feira";17;"tarde";"SBCF-SBZM";"sexta-feira";18;"noite";9;0;9;164;2023-02-08 04:18:46
"165";"ACN";"AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"SBCF";"SBZM";"C208";9;2023-02-13;"17:10:00";2023-02-13;"18:20:00";"5260";"segunda-feira";17;"tarde";"SBCF-SBZM";"segunda-feira";18;"noite";9;0;9;165;2023-02-08 04:18:46
"166";"ACN";"AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"SBCF";"SNPD";"C208";9;2023-02-09;"08:10:00";2023-02-09;"09:40:00";"5256";"quinta-feira";8;"manha";"SBCF-SNPD";"quinta-feira";9;"manha";9;0;9;166;2023-02-08 04:18:46
"167";"ACN";"AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"SBCF";"SNPD";"C208";9;2023-02-11;"08:05:00";2023-02-11;"09:35:00";"5256";"sábado";8;"manha";"SBCF-SNPD";"sábado";9;"manha";9;0;9;167;2023-02-08 04:18:46
"168";"ACN";"AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"SBCF";"SNTO";"C208";9;2023-02-08;"12:35:00";2023-02-08;"14:05:00";"5254";"quarta-feira";12;"tarde";"SBCF-SNTO";"quarta-feira";14;"tarde";7;2;7;168;2023-02-08 04:18:46
"169";"ACN";"AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"SBCF";"SNTO";"C208";9;2023-02-10;"12:35:00";2023-02-10;"14:05:00";"5254";"sexta-feira";12;"tarde";"SBCF-SNTO";"sexta-feira";14;"tarde";9;0;9;169;2023-02-08 04:18:46
"170";"ACN";"AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"SBCF";"SNTO";"C208";9;2023-02-13;"12:35:00";2023-02-13;"14:05:00";"5254";"segunda-feira";12;"tarde";"SBCF-SNTO";"segunda-feira";14;"tarde";9;0;9;170;2023-02-08 04:18:46
"171";"ACN";"AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"SBCF";"SNZR";"C208";9;2023-02-09;"12:55:00";2023-02-09;"14:40:00";"5258";"quinta-feira";12;"tarde";"SBCF-SNZR";"quinta-feira";14;"tarde";8;1;8;171;2023-02-08 04:18:46
"172";"ACN";"AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"SBCF";"SNZR";"C208";9;2023-02-11;"12:55:00";2023-02-11;"14:40:00";"5258";"sábado";12;"tarde";"SBCF-SNZR";"sábado";14;"tarde";7;2;7;172;2023-02-08 04:18:46
"173";"ACN";"AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"SBCP";"SBRJ";"C208";9;2023-02-08;"09:05:00";2023-02-08;"10:20:00";"5235";"quarta-feira";9;"manha";"SBCP-SBRJ";"quarta-feira";10;"manha";0;9;0;173;2023-02-08 04:18:46
"174";"ACN";"AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"SBCP";"SBRJ";"C208";9;2023-02-08;"13:30:00";2023-02-08;"14:45:00";"5251";"quarta-feira";13;"tarde";"SBCP-SBRJ";"quarta-feira";14;"tarde";0;9;0;174;2023-02-08 04:18:46
"175";"ACN";"AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"SBCP";"SBRJ";"C208";9;2023-02-09;"09:05:00";2023-02-09;"10:20:00";"5235";"quinta-feira";9;"manha";"SBCP-SBRJ";"quinta-feira";10;"manha";1;8;1;175;2023-02-08 04:18:46
"176";"ACN";"AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"SBCP";"SBRJ";"C208";9;2023-02-09;"13:30:00";2023-02-09;"14:45:00";"5251";"quinta-feira";13;"tarde";"SBCP-SBRJ";"quinta-feira";14;"tarde";2;7;2;176;2023-02-08 04:18:46
"177";"ACN";"AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"SBCP";"SBRJ";"C208";9;2023-02-10;"09:05:00";2023-02-10;"10:20:00";"5235";"sexta-feira";9;"manha";"SBCP-SBRJ";"sexta-feira";10;"manha";2;7;2;177;2023-02-08 04:18:46
"178";"ACN";"AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"SBCP";"SBRJ";"C208";9;2023-02-10;"13:30:00";2023-02-10;"14:45:00";"5251";"sexta-feira";13;"tarde";"SBCP-SBRJ";"sexta-feira";14;"tarde";3;6;3;178;2023-02-08 04:18:46
"179";"ACN";"AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"SBCP";"SBRJ";"C208";9;2023-02-12;"13:30:00";2023-02-12;"14:45:00";"5251";"domingo";13;"tarde";"SBCP-SBRJ";"domingo";14;"tarde";4;5;4;179;2023-02-08 04:18:46
"180";"ACN";"AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"SBCP";"SBRJ";"C208";9;2023-02-13;"09:05:00";2023-02-13;"10:20:00";"5235";"segunda-feira";9;"manha";"SBCP-SBRJ";"segunda-feira";10;"manha";2;7;2;180;2023-02-08 04:18:46
"181";"ACN";"AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"SBCP";"SBRJ";"C208";9;2023-02-13;"13:30:00";2023-02-13;"14:45:00";"5251";"segunda-feira";13;"tarde";"SBCP-SBRJ";"segunda-feira";14;"tarde";3;6;3;181;2023-02-08 04:18:46
"182";"ACN";"AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"SBCT";"SBJD";"C208";9;2023-02-09;"17:55:00";2023-02-09;"19:30:00";"5460";"quinta-feira";17;"tarde";"SBCT-SBJD";"quinta-feira";19;"noite";9;0;9;182;2023-02-08 04:18:46
"183";"ACN";"AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"SBCT";"SBJD";"C208";9;2023-02-12;"17:55:00";2023-02-12;"19:30:00";"5460";"domingo";17;"tarde";"SBCT-SBJD";"domingo";19;"noite";9;0;9;183;2023-02-08 04:18:46
"184";"ACN";"AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"SBCT";"SSGY";"C208";9;2023-02-09;"09:00:00";2023-02-09;"11:15:00";"5417";"quinta-feira";9;"manha";"SBCT-SSGY";"quinta-feira";11;"manha";4;5;4;184;2023-02-08 04:18:46
"185";"ACN";"AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"SBCT";"SSGY";"C208";9;2023-02-11;"12:05:00";2023-02-11;"14:20:00";"5417";"sábado";12;"tarde";"SBCT-SSGY";"sábado";14;"tarde";4;5;4;185;2023-02-08 04:18:46
"186";"ACN";"AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"SBCT";"SSUM";"C208";9;2023-02-08;"14:25:00";2023-02-08;"16:25:00";"5415";"quarta-feira";14;"tarde";"SBCT-SSUM";"quarta-feira";16;"tarde";6;3;6;186;2023-02-08 04:18:46
"187";"ACN";"AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"SBCT";"SSUM";"C208";9;2023-02-10;"14:25:00";2023-02-10;"16:25:00";"5415";"sexta-feira";14;"tarde";"SBCT-SSUM";"sexta-feira";16;"tarde";8;1;8;187;2023-02-08 04:18:46
"188";"ACN";"AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"SBCT";"SSUM";"C208";9;2023-02-13;"14:25:00";2023-02-13;"16:25:00";"5415";"segunda-feira";14;"tarde";"SBCT-SSUM";"segunda-feira";16;"tarde";9;0;9;188;2023-02-08 04:18:46
"189";"ACN";"AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"SBCT";"SSUV";"C208";9;2023-02-08;"11:25:00";2023-02-08;"12:15:00";"5442";"quarta-feira";11;"manha";"SBCT-SSUV";"quarta-feira";12;"tarde";2;7;2;189;2023-02-08 04:18:46
"190";"ACN";"AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"SBCT";"SSUV";"C208";9;2023-02-10;"11:25:00";2023-02-10;"12:15:00";"5442";"sexta-feira";11;"manha";"SBCT-SSUV";"sexta-feira";12;"tarde";5;4;5;190;2023-02-08 04:18:46
"191";"ACN";"AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"SBCT";"SSUV";"C208";9;2023-02-13;"11:25:00";2023-02-13;"12:15:00";"5442";"segunda-feira";11;"manha";"SBCT-SSUV";"segunda-feira";12;"tarde";5;4;5;191;2023-02-08 04:18:46
"192";"ACN";"AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"SBCT";"SSVL";"C208";9;2023-02-09;"14:35:00";2023-02-09;"15:40:00";"5444";"quinta-feira";14;"tarde";"SBCT-SSVL";"quinta-feira";15;"tarde";4;5;4;192;2023-02-08 04:18:46
"193";"ACN";"AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA)";"SBCT";"SSVL";"C208";9;2023-02-12;"14:35:00";2023-02-12;"15:40:00";"5444";"domingo";14;"tarde";"SBCT-SSVL";"domingo";15;"tarde";7;2;7;193;2023-02-08 04:18:46
